"193.6","Candle","2022-11-15T04:00Z"
"187.42","Candle","2022-11-16T04:00Z"
"183.79","Candle","2022-11-17T04:00Z"
"179.6","Candle","2022-11-18T04:00Z"
"179.34","Candle","2022-11-19T04:00Z"
"179.61","Candle","2022-11-20T04:00Z"
"167.85","Candle","2022-11-21T04:00Z"
"169.9","Candle","2022-11-22T04:00Z"
"183.45","Candle","2022-11-23T04:00Z"
"183.36","Candle","2022-11-24T04:00Z"
"182.71","Candle","2022-11-25T04:00Z"
"183.8","Candle","2022-11-26T04:00Z"
"184.39","Candle","2022-11-27T04:00Z"
"183.22","Candle","2022-11-28T04:00Z"
"180.4","Candle","2022-11-29T04:00Z"
"195.55","Candle","2022-11-30T04:00Z"
"194.84","Candle","2022-12-01T04:00Z"
"194.5","Candle","2022-12-02T04:00Z"
"195.26","Candle","2022-12-03T04:00Z"
"195.1","Candle","2022-12-04T04:00Z"
"182.66","Candle","2022-12-05T04:00Z"
"179.48","Candle","2022-12-06T04:00Z"
"173.56","Candle","2022-12-07T04:00Z"
"173.3","Candle","2022-12-08T04:00Z"
"178.72","Candle","2022-12-09T04:00Z"
"178.9","Candle","2022-12-10T04:00Z"
"179.74","Candle","2022-12-11T04:00Z"
"167.87","Candle","2022-12-12T04:00Z"
"160.83","Candle","2022-12-13T04:00Z"
"156.9","Candle","2022-12-14T04:00Z"
"157.78","Candle","2022-12-15T04:00Z"
"149.56","Candle","2022-12-16T04:00Z"
"150.01","Candle","2022-12-17T04:00Z"
"148.85","Candle","2022-12-18T04:00Z"
"150.12","Candle","2022-12-19T04:00Z"
"138.25","Candle","2022-12-20T04:00Z"
"138.12","Candle","2022-12-21T04:00Z"
"129","Candle","2022-12-22T04:00Z"
"122.86","Candle","2022-12-23T04:00Z"
"122.28","Candle","2022-12-24T04:00Z"
"123.2","Candle","2022-12-25T04:00Z"
"107.68","Candle","2022-12-27T04:00Z"
"113.4","Candle","2022-12-28T04:00Z"
"122.83","Candle","2022-12-29T04:00Z"
"122.95","Candle","2022-12-30T04:00Z"
"122.61","Candle","2022-12-31T04:00Z"
"123.81","Candle","2023-01-01T04:00Z"
"125.79","Candle","2023-01-02T04:00Z"
"107.89","Candle","2023-01-03T04:00Z"
"113.2","Candle","2023-01-04T04:00Z"
"110.08","Candle","2023-01-05T04:00Z"
"113.05","Candle","2023-01-06T04:00Z"
"112.94","Candle","2023-01-07T04:00Z"
"113.61","Candle","2023-01-08T04:00Z"
"119.95","Candle","2023-01-09T04:00Z"
"118.49","Candle","2023-01-10T04:00Z"
"123.14","Candle","2023-01-11T04:00Z"
"123.06","Candle","2023-01-12T04:00Z"
"122.19","Candle","2023-01-13T04:00Z"
"123.07","Candle","2023-01-14T04:00Z"
"122.34","Candle","2023-01-15T04:00Z"
